Entity,Code,Year,Solar (% equivalent primary energy)
Poland,POL,2014,0.0017408197
Poland,POL,2015,0.013916375
Poland,POL,2016,0.028859308
Poland,POL,2017,0.0363417
Poland,POL,2018,0.06494799
Poland,POL,2019,0.15778363
Poland,POL,2020,0.4513605
Poland,POL,2021,0.8405887
Poland,POL,2022,1.825344
Poland,POL,2023,2.6508837
Portugal,PRT,1996,0.001171735
Portugal,PRT,1997,0.0011533871
Portugal,PRT,1998,0.0008463886
Portugal,PRT,1999,0.0011409934
Portugal,PRT,2000,0.0014079512
Portugal,PRT,2001,0.0015732353
Portugal,PRT,2002,0.0017696329
Portugal,PRT,2003,0.0024708088
Portugal,PRT,2004,0.0027972346
Portugal,PRT,2005,0.0036481116
Portugal,PRT,2006,0.004808469
Portugal,PRT,2007,0.022811702
Portugal,PRT,2008,0.040353954
Portugal,PRT,2009,0.15502483
Portugal,PRT,2010,0.19623165
Portugal,PRT,2011,0.26841205
Portugal,PRT,2012,0.4074541
Portugal,PRT,2013,0.45082164
Portugal,PRT,2014,0.5824592
Portugal,PRT,2015,0.7405383
Portugal,PRT,2016,0.7101521
Portugal,PRT,2017,0.87452567
Portugal,PRT,2018,0.8641202
Portugal,PRT,2019,1.207096
Portugal,PRT,2020,1.6986519
Portugal,PRT,2021,2.196681
Portugal,PRT,2022,3.492721
Portugal,PRT,2023,5.397292
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0.00071939686
Romania,ROU,2010,0.0014144514
Romania,ROU,2011,0.00067557645
Romania,ROU,2012,0.005576831
Romania,ROU,2013,0.30972624
Romania,ROU,2014,0.9255982
Romania,ROU,2015,1.4004124
Romania,ROU,2016,1.2785093
Romania,ROU,2017,1.27324
Romania,ROU,2018,1.1951461
Romania,ROU,2019,1.2210903
Romania,ROU,2020,1.2318
Romania,ROU,2021,1.1426069
Romania,ROU,2022,1.4395046
Romania,ROU,2023,1.3649347
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0.000040967378
Russia,RUS,2012,0.00014206632
Russia,RUS,2013,0.0003664407
Russia,RUS,2014,0.005379354
Russia,RUS,2015,0.011395941
Russia,RUS,2016,0.015503919
Russia,RUS,2017,0.017794834
Russia,RUS,2018,0.019593336
Russia,RUS,2019,0.031022172
Russia,RUS,2020,0.060533937
Russia,RUS,2021,0.07258072
Russia,RUS,2022,0.07244491
Russia,RUS,2023,0.07874504
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.000080401885
Saudi Arabia,SAU,2009,0.00007712719
Saudi Arabia,SAU,2010,0.000463029
Saudi Arabia,SAU,2011,0.0005816572
Saudi Arabia,SAU,2012,0.0025898875
Saudi Arabia,SAU,2013,0.00423848
Saudi Arabia,SAU,2014,0.004239704
Saudi Arabia,SAU,2015,0.0040422482
Saudi Arabia,SAU,2016,0.0038626192
Saudi Arabia,SAU,2017,0.0054396465
Saudi Arabia,SAU,2018,0.013604322
Saudi Arabia,SAU,2019,0.018364754
Saudi Arabia,SAU,2020,0.018862098
Saudi Arabia,SAU,2021,0.07287029
Saudi Arabia,SAU,2022,0.06879199
Saudi Arabia,SAU,2023,0.348258
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,0.022882681
Slovakia,SVK,2011,0.5539877
Slovakia,SVK,2012,0.61222833
Slovakia,SVK,2013,0.8235624
Slovakia,SVK,2014,0.8929617
Slovakia,SVK,2015,0.7446553
Slovakia,SVK,2016,0.7723462
Slovakia,SVK,2017,0.69200903
Slovakia,SVK,2018,0.80908805
Slovakia,SVK,2019,0.8399225
Slovakia,SVK,2020,0.9613393
Slovakia,SVK,2021,0.8993761
Slovakia,SVK,2022,0.9420261
Slovakia,SVK,2023,0.84038377
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0.003000402
Slovenia,SVN,2009,0.012927524
Slovenia,SVN,2010,0.041681748
Slovenia,SVN,2011,0.21665078
Slovenia,SVN,2012,0.54731923
Slovenia,SVN,2013,0.725396
Slovenia,SVN,2014,0.8402483
Slovenia,SVN,2015,0.9875788
Slovenia,SVN,2016,0.8950487
Slovenia,SVN,2017,0.935882
Slovenia,SVN,2018,0.8187274
Slovenia,SVN,2019,0.99847454
Slovenia,SVN,2020,1.2510314
Slovenia,SVN,2021,1.5482117
Slovenia,SVN,2022,2.3839808
Slovenia,SVN,2023,3.8722873
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0.0023199248
South Africa,ZAF,2001,0.0026627854
South Africa,ZAF,2002,0.0031171166
South Africa,ZAF,2003,0.003204533
South Africa,ZAF,2004,0.0032536723
South Africa,ZAF,2005,0.003746421
South Africa,ZAF,2006,0.0039911033
South Africa,ZAF,2007,0.0041723303
South Africa,ZAF,2008,0.004177467
South Africa,ZAF,2009,0.004477681
South Africa,ZAF,2010,0.005232699
South Africa,ZAF,2011,0.015317241
South Africa,ZAF,2012,0.0165614
South Africa,ZAF,2013,0.046309102
South Africa,ZAF,2014,0.2012976
South Africa,ZAF,2015,0.5221817
South Africa,ZAF,2016,0.59122986
South Africa,ZAF,2017,0.7638246
South Africa,ZAF,2018,0.851332
South Africa,ZAF,2019,0.86990464
South Africa,ZAF,2020,1.0747281
South Africa,ZAF,2021,1.2626591
South Africa,ZAF,2022,1.1944616
South Africa,ZAF,2023,1.2337753
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0
South America,,1997,0
South America,,1998,0.0000010403901
South America,,1999,0.0000015926821
South America,,2000,0.000112137925
South America,,2001,0.00016247276
South America,,2002,0.00027666357
South America,,2003,0.00037664975
South America,,2004,0.00043798267
South America,,2005,0.0005059311
South America,,2006,0.0000070179553
South America,,2007,0.000007708904
South America,,2008,0.00001211924
South America,,2009,0.000009615217
South America,,2010,0.00048598708
South America,,2011,0.0016323463
South America,,2012,0.0050473567
South America,,2013,0.010592264
South America,,2014,0.028717788
South America,,2015,0.06835008
South America,,2016,0.11816275
South America,,2017,0.20202957
South America,,2018,0.37729582
South America,,2019,0.57742983
South America,,2020,0.8668325
South America,,2021,1.1815367
South America,,2022,1.7949439
South America,,2023,2.5850177
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0.00027738258
South Korea,KOR,1991,0.00024526904
South Korea,KOR,1992,0.00043494164
South Korea,KOR,1993,0.0003966233
South Korea,KOR,1994,0.00036779005
South Korea,KOR,1995,0.0003366065
South Korea,KOR,1996,0.0004571642
South Korea,KOR,1997,0.00041625812
South Korea,KOR,1998,0.00060769246
South Korea,KOR,1999,0.0006370975
South Korea,KOR,2000,0.0006961361
South Korea,KOR,2001,0.0007903428
South Korea,KOR,2002,0.0008550126
South Korea,KOR,2003,0.0009056961
South Korea,KOR,2004,0.0011199323
South Korea,KOR,2005,0.001570397
South Korea,KOR,2006,0.0033071444
South Korea,KOR,2007,0.0073313816
South Korea,KOR,2008,0.028585602
South Korea,KOR,2009,0.056259554
South Korea,KOR,2010,0.07072566
South Korea,KOR,2011,0.08014369
South Korea,KOR,2012,0.09608658
South Korea,KOR,2013,0.14089297
South Korea,KOR,2014,0.224408
South Korea,KOR,2015,0.34419304
South Korea,KOR,2016,0.43337435
South Korea,KOR,2017,0.59771854
South Korea,KOR,2018,0.76791584
South Korea,KOR,2019,1.0804396
South Korea,KOR,2020,1.5174072
South Korea,KOR,2021,1.8445138
South Korea,KOR,2022,2.2614264
South Korea,KOR,2023,2.2087996
South and Central America (EI),,1971,0
South and Central America (EI),,1972,0
South and Central America (EI),,1973,0
South and Central America (EI),,1974,0
South and Central America (EI),,1975,0
South and Central America (EI),,1976,0
South and Central America (EI),,1977,0
South and Central America (EI),,1978,0
South and Central America (EI),,1979,0
South and Central America (EI),,1980,0
South and Central America (EI),,1981,0
South and Central America (EI),,1982,0
South and Central America (EI),,1983,0
South and Central America (EI),,1984,0
South and Central America (EI),,1985,0
South and Central America (EI),,1986,0
South and Central America (EI),,1987,0
South and Central America (EI),,1988,0
South and Central America (EI),,1989,0
South and Central America (EI),,1990,0
South and Central America (EI),,1991,0
South and Central America (EI),,1992,0
South and Central America (EI),,1993,0
South and Central America (EI),,1994,0
South and Central America (EI),,1995,0
South and Central America (EI),,1996,0
South and Central America (EI),,1997,0
South and Central America (EI),,1998,9.063366e-7
South and Central America (EI),,1999,0.0000067687083
South and Central America (EI),,2000,0.00012996887
South and Central America (EI),,2001,0.00020772472
South and Central America (EI),,2002,0.00032059068
South and Central America (EI),,2003,0.00042853554
South and Central America (EI),,2004,0.00051249546
South and Central America (EI),,2005,0.00081809895
South and Central America (EI),,2006,0.00036408455
South and Central America (EI),,2007,0.00045244145
South and Central America (EI),,2008,0.00059649855
South and Central America (EI),,2009,0.0009785234
South and Central America (EI),,2010,0.0023341177
South and Central America (EI),,2011,0.0047774273
South and Central America (EI),,2012,0.011735737
South and Central America (EI),,2013,0.018074928
South and Central America (EI),,2014,0.036942102
South and Central America (EI),,2015,0.094407946
South and Central America (EI),,2016,0.16051635
South and Central America (EI),,2017,0.24743672
South and Central America (EI),,2018,0.4154739
South and Central America (EI),,2019,0.6175425
South and Central America (EI),,2020,0.906804
South and Central America (EI),,2021,1.199019
South and Central America (EI),,2022,1.752441
South and Central America (EI),,2023,2.4686842
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.0016774003
Spain,ESP,1990,0.0016600579
Spain,ESP,1991,0.0018706344
Spain,ESP,1992,0.002040837
Spain,ESP,1993,0.0023729696
Spain,ESP,1994,0.0025172562
Spain,ESP,1995,0.0036373928
Spain,ESP,1996,0.002801577
Spain,ESP,1997,0.0029175023
Spain,ESP,1998,0.003219841
Spain,ESP,1999,0.003486843
Spain,ESP,2000,0.003489422
Spain,ESP,2001,0.004442563
Spain,ESP,2002,0.005423238
Spain,ESP,2003,0.0070159505
Spain,ESP,2004,0.009250573
Spain,ESP,2005,0.0066315327
Spain,ESP,2006,0.018989926
Spain,ESP,2007,0.07856186
Spain,ESP,2008,0.4082246
Spain,ESP,2009,1.0255561
Spain,ESP,2010,1.1586202
Spain,ESP,2011,1.441223
Spain,ESP,2012,1.9914739
Spain,ESP,2013,2.263665
Spain,ESP,2014,2.3832915
Spain,ESP,2015,2.3723419
Spain,ESP,2016,2.3070967
Spain,ESP,2017,2.3789296
Spain,ESP,2018,2.070224
Spain,ESP,2019,2.5144105
Spain,ESP,2020,3.8144355
Spain,ESP,2021,4.633609
Spain,ESP,2022,5.853732
Spain,ESP,2023,7.7370586
Sri Lanka,LKA,2007,0.025058016
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0.0004569223
Sweden,SWE,1994,0.00045507768
Sweden,SWE,1995,0.00044356147
Sweden,SWE,1996,0.0004547665
Sweden,SWE,1997,0.0004391256
Sweden,SWE,1998,0.0004191267
Sweden,SWE,1999,0.0004285311
Sweden,SWE,2000,0.00045367866
Sweden,SWE,2001,0.0008444887
Sweden,SWE,2002,0.00089883205
Sweden,SWE,2003,0.000952051
Sweden,SWE,2004,0.0008671884
Sweden,SWE,2005,0.0008509284
Sweden,SWE,2006,0.0009030972
Sweden,SWE,2007,0.001323158
Sweden,SWE,2008,0.0017602307
Sweden,SWE,2009,0.0033715994
Sweden,SWE,2010,0.0040178224
Sweden,SWE,2011,0.0058597345
Sweden,SWE,2012,0.008073942
Sweden,SWE,2013,0.015804948
Sweden,SWE,2014,0.02119382
Sweden,SWE,2015,0.04199234
Sweden,SWE,2016,0.06281851
Sweden,SWE,2017,0.09695155
Sweden,SWE,2018,0.16981089
Sweden,SWE,2019,0.279258
Sweden,SWE,2020,0.45282403
Sweden,SWE,2021,0.6222913
Sweden,SWE,2022,0.82320356
Sweden,SWE,2023,1.3468663
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0.0008916688
Switzerland,CHE,1991,0.0017364813
Switzerland,CHE,1992,0.0025634563
Switzerland,CHE,1993,0.003423686
Switzerland,CHE,1994,0.0040732613
Switzerland,CHE,1995,0.0051576123
Switzerland,CHE,1996,0.006229154
Switzerland,CHE,1997,0.0058254916
Switzerland,CHE,1998,0.006620269
Switzerland,CHE,1999,0.007918572
Switzerland,CHE,2000,0.008927726
Switzerland,CHE,2001,0.009814573
Switzerland,CHE,2002,0.012086453
Switzerland,CHE,2003,0.014567008
Switzerland,CHE,2004,0.014522889
Switzerland,CHE,2005,0.017645206
Switzerland,CHE,2006,0.019506143
Switzerland,CHE,2007,0.023105871
Switzerland,CHE,2008,0.028678708
Switzerland,CHE,2009,0.04247995
Switzerland,CHE,2010,0.07257883
Switzerland,CHE,2011,0.13837609
Switzerland,CHE,2012,0.23155066
Switzerland,CHE,2013,0.37943032
Switzerland,CHE,2014,0.66225284
Switzerland,CHE,2015,0.89599836
Switzerland,CHE,2016,1.1283938
Switzerland,CHE,2017,1.4129411
Switzerland,CHE,2018,1.6008128
Switzerland,CHE,2019,1.7089443
Switzerland,CHE,2020,2.2118998
Switzerland,CHE,2021,2.494812
Switzerland,CHE,2022,3.4670777
Switzerland,CHE,2023,4.9897366
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.000034750436
Taiwan,TWN,2001,0.00007360171
Taiwan,TWN,2002,0.00009268482
Taiwan,TWN,2003,0.000116720716
Taiwan,TWN,2004,0.00014102933
Taiwan,TWN,2005,0.0002274146
Taiwan,TWN,2006,0.00033403904
Taiwan,TWN,2007,0.00047679906
Taiwan,TWN,2008,0.0010096636
Taiwan,TWN,2009,0.0021061648
Taiwan,TWN,2010,0.0046584257
Taiwan,TWN,2011,0.013176342
Taiwan,TWN,2012,0.034262814
Taiwan,TWN,2013,0.06707457
Taiwan,TWN,2014,0.10739118
Taiwan,TWN,2015,0.17178157
Taiwan,TWN,2016,0.2215971
Taiwan,TWN,2017,0.3309758
Taiwan,TWN,2018,0.52721506
Taiwan,TWN,2019,0.79552114
Taiwan,TWN,2020,1.2350919
Taiwan,TWN,2021,1.5190315
Taiwan,TWN,2022,2.110639
Taiwan,TWN,2023,2.6655226
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.009952103
Thailand,THA,2007,0.010160694
Thailand,THA,2008,0.010129855
Thailand,THA,2009,0.011181793
Thailand,THA,2010,0.013724396
Thailand,THA,2011,0.021487102
Thailand,THA,2012,0.10571715
Thailand,THA,2013,0.2610435
Thailand,THA,2014,0.38594833
Thailand,THA,2015,0.46491027
Thailand,THA,2016,0.6767008
Thailand,THA,2017,0.8438884
Thailand,THA,2018,0.8119492
Thailand,THA,2019,0.91669273
Thailand,THA,2020,0.9604055
Thailand,THA,2021,0.94134027
Thailand,THA,2022,0.94412583
Thailand,THA,2023,1.0124952
Trinidad and Tobago,TTO,2010,0.005239244
Trinidad and Tobago,TTO,2011,0.005274642
Trinidad and Tobago,TTO,2012,0.0075587654
Trinidad and Tobago,TTO,2013,0.0074258316
Trinidad and Tobago,TTO,2014,0.0073731267
Trinidad and Tobago,TTO,2015,0.0075672856
Trinidad and Tobago,TTO,2016,0.008516301
Trinidad and Tobago,TTO,2017,0.008004428
Trinidad and Tobago,TTO,2018,0.008491911
Trinidad and Tobago,TTO,2019,0.008410124
Trinidad and Tobago,TTO,2020,0.009658798
Trinidad and Tobago,TTO,2021,0.009413274
Trinidad and Tobago,TTO,2022,0.009382614
Trinidad and Tobago,TTO,2023,0.009873837
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0
Turkey,TUR,2001,0
Turkey,TUR,2002,0
Turkey,TUR,2003,0
Turkey,TUR,2004,0
Turkey,TUR,2005,0
Turkey,TUR,2006,0
Turkey,TUR,2007,0
Turkey,TUR,2008,0
Turkey,TUR,2009,0
Turkey,TUR,2010,0.00053156447
Turkey,TUR,2011,0.0005904147
Turkey,TUR,2012,0.0008215515
Turkey,TUR,2013,0.001309381
Turkey,TUR,2014,0.0032411844
Turkey,TUR,2015,0.03289822
Turkey,TUR,2016,0.16728689
Turkey,TUR,2017,0.4302069
Turkey,TUR,2018,1.1542288
Turkey,TUR,2019,1.3185557
Turkey,TUR,2020,1.5785879
Turkey,TUR,2021,1.8698685
Turkey,TUR,2022,2.2325323
Turkey,TUR,2023,2.7399962
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
USSR,OWID_USS,1965,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
Ukraine,UKR,2010,0
Ukraine,UKR,2011,0.0056305043
Ukraine,UKR,2012,0.063332915
Ukraine,UKR,2013,0.113429025
Ukraine,UKR,2014,0.09617934
Ukraine,UKR,2015,0.12788431
Ukraine,UKR,2016,0.12513293
Ukraine,UKR,2017,0.19692329
Ukraine,UKR,2018,0.2895431
Ukraine,UKR,2019,0.8072547
Ukraine,UKR,2020,1.5353092
Ukraine,UKR,2021,1.8208265
Ukraine,UKR,2022,2.0983603
Ukraine,UKR,2023,2.404648
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.00013023634
United Kingdom,GBR,1985,0.0001249353
United Kingdom,GBR,1986,0.00012156262
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0.00012016238
United Kingdom,GBR,1989,0
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0
United Kingdom,GBR,1993,0
United Kingdom,GBR,1994,0
United Kingdom,GBR,1995,0
United Kingdom,GBR,1996,0
United Kingdom,GBR,1997,0
United Kingdom,GBR,1998,0
United Kingdom,GBR,1999,0.00011204072
United Kingdom,GBR,2000,0.00011099366
United Kingdom,GBR,2001,0.00021827662
