Entity,Code,Year,Gas (% equivalent primary energy)
CIS (EI),,2010,53.85406
CIS (EI),,2011,53.435158
CIS (EI),,2012,52.20598
CIS (EI),,2013,52.318634
CIS (EI),,2014,52.216137
CIS (EI),,2015,52.456753
CIS (EI),,2016,52.12723
CIS (EI),,2017,52.889675
CIS (EI),,2018,53.46229
CIS (EI),,2019,53.12351
CIS (EI),,2020,52.8837
CIS (EI),,2021,52.632175
CIS (EI),,2022,52.81794
CIS (EI),,2023,52.69108
Canada,CAN,1965,15.59961
Canada,CAN,1966,16.041811
Canada,CAN,1967,16.291702
Canada,CAN,1968,17.04682
Canada,CAN,1969,17.961824
Canada,CAN,1970,18.535017
Canada,CAN,1971,19.18201
Canada,CAN,1972,20.045338
Canada,CAN,1973,19.630213
Canada,CAN,1974,19.238176
Canada,CAN,1975,20.165754
Canada,CAN,1976,19.427595
Canada,CAN,1977,19.263805
Canada,CAN,1978,19.081577
Canada,CAN,1979,18.819376
Canada,CAN,1980,18.346128
Canada,CAN,1981,17.906832
Canada,CAN,1982,19.551798
Canada,CAN,1983,18.747396
Canada,CAN,1984,19.561947
Canada,CAN,1985,19.865099
Canada,CAN,1986,18.934778
Canada,CAN,1987,18.567524
Canada,CAN,1988,19.64822
Canada,CAN,1989,21.032898
Canada,CAN,1990,21.192854
Canada,CAN,1991,21.252808
Canada,CAN,1992,21.941133
Canada,CAN,1993,22.706926
Canada,CAN,1994,22.644453
Canada,CAN,1995,22.84284
Canada,CAN,1996,22.612957
Canada,CAN,1997,22.944721
Canada,CAN,1998,22.886776
Canada,CAN,1999,23.709818
Canada,CAN,2000,24.460857
Canada,CAN,2001,23.527407
Canada,CAN,2002,23.68189
Canada,CAN,2003,24.194096
Canada,CAN,2004,23.306318
Canada,CAN,2005,23.091442
Canada,CAN,2006,23.084478
Canada,CAN,2007,23.917301
Canada,CAN,2008,23.917671
Canada,CAN,2009,24.135235
Canada,CAN,2010,24.40309
Canada,CAN,2011,25.8221
Canada,CAN,2012,25.455067
Canada,CAN,2013,26.366419
Canada,CAN,2014,27.407307
Canada,CAN,2015,27.450573
Canada,CAN,2016,26.515575
Canada,CAN,2017,27.150627
Canada,CAN,2018,28.773932
Canada,CAN,2019,29.168785
Canada,CAN,2020,30.167473
Canada,CAN,2021,30.677277
Canada,CAN,2022,31.171783
Canada,CAN,2023,31.156326
Central America (EI),,1971,0
Central America (EI),,1972,0
Central America (EI),,1973,0
Central America (EI),,1974,0
Central America (EI),,1975,0
Central America (EI),,1976,0
Central America (EI),,1977,0
Central America (EI),,1978,0
Central America (EI),,1979,0
Central America (EI),,1980,0
Central America (EI),,1981,0
Central America (EI),,1982,0
Central America (EI),,1983,0
Central America (EI),,1984,0
Central America (EI),,1985,0
Central America (EI),,1986,0
Central America (EI),,1987,0
Central America (EI),,1988,0
Central America (EI),,1989,0
Central America (EI),,1990,0
Central America (EI),,1991,0
Central America (EI),,1992,0
Central America (EI),,1993,0
Central America (EI),,1994,0
Central America (EI),,1995,0
Central America (EI),,1996,0
Central America (EI),,1997,0
Central America (EI),,1998,0
Central America (EI),,1999,0
Central America (EI),,2000,0
Central America (EI),,2001,0
Central America (EI),,2002,0
Central America (EI),,2003,0
Central America (EI),,2004,0
Central America (EI),,2005,0
Central America (EI),,2006,0
Central America (EI),,2007,0
Central America (EI),,2008,0
Central America (EI),,2009,0
Central America (EI),,2010,0
Central America (EI),,2011,0
Central America (EI),,2012,0
Central America (EI),,2013,0
Central America (EI),,2014,0
Central America (EI),,2015,0
Central America (EI),,2016,0
Central America (EI),,2017,0
Central America (EI),,2018,0.46586347
Central America (EI),,2019,1.1682118
Central America (EI),,2020,0.9975236
Central America (EI),,2021,0.70303917
Central America (EI),,2022,1.5329454
Central America (EI),,2023,2.7487333
Chile,CHL,1965,8.529005
Chile,CHL,1966,8.305742
Chile,CHL,1967,7.221239
Chile,CHL,1968,6.1977787
Chile,CHL,1969,7.56732
Chile,CHL,1970,7.156114
Chile,CHL,1971,6.7442036
Chile,CHL,1972,6.0263233
Chile,CHL,1973,4.8904653
Chile,CHL,1974,5.084817
Chile,CHL,1975,6.371959
Chile,CHL,1976,6.6999717
Chile,CHL,1977,6.5872335
Chile,CHL,1978,5.91862
Chile,CHL,1979,6.6345415
Chile,CHL,1980,6.5790167
Chile,CHL,1981,6.441997
Chile,CHL,1982,7.129849
Chile,CHL,1983,7.405483
Chile,CHL,1984,7.2958136
Chile,CHL,1985,7.195618
Chile,CHL,1986,6.335995
Chile,CHL,1987,5.8568735
Chile,CHL,1988,7.3760195
Chile,CHL,1989,10.408335
Chile,CHL,1990,10.61131
Chile,CHL,1991,11.11989
Chile,CHL,1992,11.206349
Chile,CHL,1993,10.979997
Chile,CHL,1994,10.086327
Chile,CHL,1995,8.968051
Chile,CHL,1996,8.609735
Chile,CHL,1997,10.246744
Chile,CHL,1998,14.129496
Chile,CHL,1999,18.53482
Chile,CHL,2000,22.817997
Chile,CHL,2001,25.37189
Chile,CHL,2002,24.99279
Chile,CHL,2003,26.896626
Chile,CHL,2004,27.34547
Chile,CHL,2005,25.488585
Chile,CHL,2006,22.7989
Chile,CHL,2007,13.452808
Chile,CHL,2008,7.487426
Chile,CHL,2009,7.886962
Chile,CHL,2010,15.770822
Chile,CHL,2011,15.131803
Chile,CHL,2012,13.161722
Chile,CHL,2013,12.839792
Chile,CHL,2014,10.74131
Chile,CHL,2015,11.646399
Chile,CHL,2016,13.635066
Chile,CHL,2017,12.467273
Chile,CHL,2018,12.037024
Chile,CHL,2019,13.741249
Chile,CHL,2020,14.092093
Chile,CHL,2021,14.308125
Chile,CHL,2022,14.430158
Chile,CHL,2023,13.915722
China,CHN,1965,0.72168803
China,CHN,1966,0.80904233
China,CHN,1967,0.9802916
China,CHN,1968,0.9303202
China,CHN,1969,1.0705793
China,CHN,1970,1.2247863
China,CHN,1971,1.3461616
China,CHN,1972,1.6158783
China,CHN,1973,1.8911961
China,CHN,1974,2.3090308
China,CHN,1975,2.423518
China,CHN,1976,2.627072
China,CHN,1977,2.8911006
China,CHN,1978,2.9874585
China,CHN,1979,3.0646844
China,CHN,1980,2.9792132
China,CHN,1981,2.6953447
China,CHN,1982,2.415945
China,CHN,1983,2.3229046
China,CHN,1984,2.203599
China,CHN,1985,2.1188495
China,CHN,1986,2.1520815
China,CHN,1987,2.014213
China,CHN,1988,1.9247297
China,CHN,1989,1.9354943
China,CHN,1990,1.9422842
China,CHN,1991,1.8724607
China,CHN,1992,1.8138522
China,CHN,1993,1.7865863
China,CHN,1994,1.7611159
China,CHN,1995,1.7270489
China,CHN,1996,1.7177466
China,CHN,1997,1.8029584
China,CHN,1998,1.8559359
China,CHN,1999,1.9025949
China,CHN,2000,2.0928097
China,CHN,2001,2.2169714
China,CHN,2002,2.1658697
China,CHN,2003,2.160393
China,CHN,2004,2.1602287
China,CHN,2005,2.23402
China,CHN,2006,2.5070689
China,CHN,2007,2.837489
China,CHN,2008,3.1487875
China,CHN,2009,3.3220797
China,CHN,2010,3.7470925
China,CHN,2011,4.3132677
China,CHN,2012,4.6247168
China,CHN,2013,5.0772676
China,CHN,2014,5.42379
China,CHN,2015,5.5410295
China,CHN,2016,5.936924
China,CHN,2017,6.582708
China,CHN,2018,7.3920503
China,CHN,2019,7.6732516
China,CHN,2020,8.112489
China,CHN,2021,8.67261
China,CHN,2022,8.48335
China,CHN,2023,8.535924
Colombia,COL,1965,9.164472
Colombia,COL,1966,8.493118
Colombia,COL,1967,9.968838
Colombia,COL,1968,9.786212
Colombia,COL,1969,10.555034
Colombia,COL,1970,9.362945
Colombia,COL,1971,9.850938
Colombia,COL,1972,10.437545
Colombia,COL,1973,11.182333
Colombia,COL,1974,10.400654
Colombia,COL,1975,10.371872
Colombia,COL,1976,10.6032
Colombia,COL,1977,11.4848385
Colombia,COL,1978,13.537194
Colombia,COL,1979,14.030279
Colombia,COL,1980,14.874872
Colombia,COL,1981,15.836197
Colombia,COL,1982,16.595425
Colombia,COL,1983,17.440994
Colombia,COL,1984,17.094826
Colombia,COL,1985,16.601374
Colombia,COL,1986,16.120287
Colombia,COL,1987,14.978355
Colombia,COL,1988,15.045568
Colombia,COL,1989,13.633655
Colombia,COL,1990,14.82071
Colombia,COL,1991,14.887011
Colombia,COL,1992,14.139631
Colombia,COL,1993,13.490279
Colombia,COL,1994,12.325466
Colombia,COL,1995,12.811038
Colombia,COL,1996,13.399555
Colombia,COL,1997,16.58241
Colombia,COL,1998,19.013632
Colombia,COL,1999,17.62573
Colombia,COL,2000,18.256184
Colombia,COL,2001,18.742994
Colombia,COL,2002,18.9271
Colombia,COL,2003,17.809328
Colombia,COL,2004,18.068533
Colombia,COL,2005,19.283024
Colombia,COL,2006,17.525686
Colombia,COL,2007,18.256844
Colombia,COL,2008,17.810211
Colombia,COL,2009,20.752075
Colombia,COL,2010,20.59613
Colombia,COL,2011,19.186653
Colombia,COL,2012,20.05771
Colombia,COL,2013,21.600824
Colombia,COL,2014,22.296076
Colombia,COL,2015,23.193333
Colombia,COL,2016,22.159555
Colombia,COL,2017,21.521713
Colombia,COL,2018,22.796404
Colombia,COL,2019,22.853245
Colombia,COL,2020,25.600927
Colombia,COL,2021,21.969086
Colombia,COL,2022,20.628925
Colombia,COL,2023,20.837578
Croatia,HRV,1990,25.315159
Croatia,HRV,1991,28.20877
Croatia,HRV,1992,30.426533
Croatia,HRV,1993,30.793629
Croatia,HRV,1994,28.680244
Croatia,HRV,1995,25.606247
Croatia,HRV,1996,26.747635
Croatia,HRV,1997,27.988556
Croatia,HRV,1998,25.440758
Croatia,HRV,1999,24.940147
Croatia,HRV,2000,26.613722
Croatia,HRV,2001,26.522926
Croatia,HRV,2002,27.126968
Croatia,HRV,2003,25.773
Croatia,HRV,2004,25.708393
Croatia,HRV,2005,25.147469
Croatia,HRV,2006,25.177649
Croatia,HRV,2007,28.795341
Croatia,HRV,2008,28.06335
Croatia,HRV,2009,26.24679
Croatia,HRV,2010,28.27727
Croatia,HRV,2011,31.648714
Croatia,HRV,2012,32.040813
Croatia,HRV,2013,27.622684
Croatia,HRV,2014,24.462055
Croatia,HRV,2015,26.601124
Croatia,HRV,2016,26.647717
Croatia,HRV,2017,30.59256
Croatia,HRV,2018,27.157953
Croatia,HRV,2019,29.204142
Croatia,HRV,2020,32.13897
Croatia,HRV,2021,28.73686
Croatia,HRV,2022,26.624268
Croatia,HRV,2023,24.714203
Czechia,CZE,1965,0.9152517
Czechia,CZE,1966,0.950751
Czechia,CZE,1967,1.1600956
Czechia,CZE,1968,1.3716967
Czechia,CZE,1969,1.4428335
Czechia,CZE,1970,1.5207692
Czechia,CZE,1971,1.7979015
Czechia,CZE,1972,1.9413826
Czechia,CZE,1973,2.119466
Czechia,CZE,1974,2.55669
Czechia,CZE,1975,2.8121521
Czechia,CZE,1976,3.0205357
Czechia,CZE,1977,3.3234317
Czechia,CZE,1978,3.672589
Czechia,CZE,1979,4.077424
Czechia,CZE,1980,4.850116
Czechia,CZE,1981,4.9020224
Czechia,CZE,1982,5.254107
Czechia,CZE,1983,6.154612
Czechia,CZE,1984,6.339856
Czechia,CZE,1985,7.7692375
Czechia,CZE,1986,8.119289
Czechia,CZE,1987,8.657569
Czechia,CZE,1988,8.674756
Czechia,CZE,1989,9.235494
Czechia,CZE,1990,11.162581
Czechia,CZE,1991,11.833827
Czechia,CZE,1992,13.965503
Czechia,CZE,1993,14.392887
Czechia,CZE,1994,14.432494
Czechia,CZE,1995,15.671136
Czechia,CZE,1996,17.435509
Czechia,CZE,1997,18.491615
Czechia,CZE,1998,19.087292
Czechia,CZE,1999,20.014055
Czechia,CZE,2000,18.382732
Czechia,CZE,2001,19.249823
Czechia,CZE,2002,18.54572
Czechia,CZE,2003,17.725143
Czechia,CZE,2004,17.159725
Czechia,CZE,2005,17.241241
Czechia,CZE,2006,16.679922
Czechia,CZE,2007,16.074974
Czechia,CZE,2008,16.243223
Czechia,CZE,2009,16.057577
Czechia,CZE,2010,18.270988
Czechia,CZE,2011,15.775763
Czechia,CZE,2012,15.965235
Czechia,CZE,2013,16.47966
Czechia,CZE,2014,14.98072
Czechia,CZE,2015,16.016977
Czechia,CZE,2016,17.57198
Czechia,CZE,2017,17.0711
Czechia,CZE,2018,16.323986
Czechia,CZE,2019,17.419678
Czechia,CZE,2020,19.12109
Czechia,CZE,2021,19.445345
Czechia,CZE,2022,16.185968
Czechia,CZE,2023,15.819395
Denmark,DNK,1983,0.076769896
Denmark,DNK,1984,0.6094514
Denmark,DNK,1985,3.0822845
Denmark,DNK,1986,5.3753643
Denmark,DNK,1987,7.0765815
Denmark,DNK,1988,8.725709
Denmark,DNK,1989,10.083496
Denmark,DNK,1990,10.42185
Denmark,DNK,1991,10.433939
Denmark,DNK,1992,11.711098
Denmark,DNK,1993,12.411091
Denmark,DNK,1994,12.931779
Denmark,DNK,1995,15.246801
Denmark,DNK,1996,15.093693
Denmark,DNK,1997,17.38375
Denmark,DNK,1998,19.432268
Denmark,DNK,1999,21.009516
Denmark,DNK,2000,21.570894
Denmark,DNK,2001,22.475195
Denmark,DNK,2002,22.731451
Denmark,DNK,2003,21.317492
Denmark,DNK,2004,22.4084
Denmark,DNK,2005,22.261057
Denmark,DNK,2006,20.738462
Denmark,DNK,2007,19.510849
Denmark,DNK,2008,20.31578
Denmark,DNK,2009,20.75475
Denmark,DNK,2010,21.968185
Denmark,DNK,2011,19.67359
Denmark,DNK,2012,19.782791
Denmark,DNK,2013,18.09041
Denmark,DNK,2014,16.159271
Denmark,DNK,2015,16.631533
Denmark,DNK,2016,16.6926
Denmark,DNK,2017,15.844555
Denmark,DNK,2018,15.595706
Denmark,DNK,2019,14.78112
Denmark,DNK,2020,13.160236
Denmark,DNK,2021,12.50809
Denmark,DNK,2022,8.581815
Denmark,DNK,2023,8.337896
Eastern Africa (EI),,1966,0.007754191
Eastern Africa (EI),,1967,0.0074689225
Eastern Africa (EI),,1968,0.007213051
Eastern Africa (EI),,1969,0.0067137093
Eastern Africa (EI),,1970,0.0059693577
Eastern Africa (EI),,1971,0.0059305006
Eastern Africa (EI),,1972,0.0057292357
Eastern Africa (EI),,1973,0.0054160585
Eastern Africa (EI),,1974,0.0051927897
Eastern Africa (EI),,1975,0.005290847
Eastern Africa (EI),,1976,0.004894628
Eastern Africa (EI),,1977,0.004836787
Eastern Africa (EI),,1978,0.0049542044
Eastern Africa (EI),,1979,0.0052085263
Eastern Africa (EI),,1980,0.0054860343
Eastern Africa (EI),,1981,0.0052958303
Eastern Africa (EI),,1982,0.005673887
Eastern Africa (EI),,1983,0.005489949
Eastern Africa (EI),,1984,0.0021361208
Eastern Africa (EI),,1985,0.0019028805
Eastern Africa (EI),,1986,0.0012494845
Eastern Africa (EI),,1987,0.00050028
Eastern Africa (EI),,1988,0.00080595526
Eastern Africa (EI),,1989,0.00057828927
Eastern Africa (EI),,1990,0.000617012
Eastern Africa (EI),,1991,0.00053591165
Eastern Africa (EI),,1992,0.0013077726
Eastern Africa (EI),,1993,0.0013146125
Eastern Africa (EI),,1994,0.0013179043
Eastern Africa (EI),,1995,0.0020069375
Eastern Africa (EI),,1996,0.0020235465
Eastern Africa (EI),,1997,0.0021913664
Eastern Africa (EI),,1998,0.0048533725
Eastern Africa (EI),,1999,0.0067809196
Eastern Africa (EI),,2000,0.008143952
Eastern Africa (EI),,2001,0.0068908804
Eastern Africa (EI),,2002,0.008376188
Eastern Africa (EI),,2003,0.009361006
Eastern Africa (EI),,2004,0.3735654
Eastern Africa (EI),,2005,1.1920547
Eastern Africa (EI),,2006,1.420415
Eastern Africa (EI),,2007,1.5034552
Eastern Africa (EI),,2008,1.6117249
Eastern Africa (EI),,2009,1.7910149
Eastern Africa (EI),,2010,1.9122785
Eastern Africa (EI),,2011,2.0801406
Eastern Africa (EI),,2012,2.2973344
Eastern Africa (EI),,2013,2.195998
Eastern Africa (EI),,2014,2.1998591
Eastern Africa (EI),,2015,2.7435217
Eastern Africa (EI),,2016,3.5063152
Eastern Africa (EI),,2017,3.2439437
Eastern Africa (EI),,2018,3.1842492
Eastern Africa (EI),,2019,3.6609254
Eastern Africa (EI),,2020,3.6222384
Eastern Africa (EI),,2021,3.9319315
Eastern Africa (EI),,2022,4.2776227
Eastern Africa (EI),,2023,4.2936
Ecuador,ECU,1990,3.2312696
Ecuador,ECU,1991,3.5889163
Ecuador,ECU,1992,3.6205118
Ecuador,ECU,1993,4.0224576
Ecuador,ECU,1994,3.3386655
Ecuador,ECU,1995,3.4098306
Ecuador,ECU,1996,3.1792593
Ecuador,ECU,1997,2.6022608
Ecuador,ECU,1998,2.6369689
Ecuador,ECU,1999,2.7220545
Ecuador,ECU,2000,3.138449
Ecuador,ECU,2001,3.1532865
Ecuador,ECU,2002,1.2719383
Ecuador,ECU,2003,2.167631
Ecuador,ECU,2004,4.7160187
Ecuador,ECU,2005,4.5746183
Ecuador,ECU,2006,4.7259965
Ecuador,ECU,2007,4.0731506
Ecuador,ECU,2008,3.481112
Ecuador,ECU,2009,4.204917
Ecuador,ECU,2010,3.9879208
Ecuador,ECU,2011,3.4058657
Ecuador,ECU,2012,4.3060646
Ecuador,ECU,2013,4.7417173
Ecuador,ECU,2014,4.627373
Ecuador,ECU,2015,4.3661265
Ecuador,ECU,2016,4.729407
Ecuador,ECU,2017,4.451742
Ecuador,ECU,2018,3.7613158
Ecuador,ECU,2019,3.2754426
Ecuador,ECU,2020,3.2285664
Ecuador,ECU,2021,2.9343474
Ecuador,ECU,2022,2.4102318
Ecuador,ECU,2023,2.1090913
Egypt,EGY,1965,0.5144531
Egypt,EGY,1966,0.55876493
Egypt,EGY,1967,0.6526624
Egypt,EGY,1968,0.60481894
Egypt,EGY,1969,0.93134373
Egypt,EGY,1970,0.8947942
Egypt,EGY,1971,0.87043476
Egypt,EGY,1972,0.65526414
Egypt,EGY,1973,0.5565687
Egypt,EGY,1974,0.5154532
Egypt,EGY,1975,0.38720483
Egypt,EGY,1976,2.4609075
Egypt,EGY,1977,2.7453713
Egypt,EGY,1978,4.1810045
Egypt,EGY,1979,5.7931542
Egypt,EGY,1980,9.913201
Egypt,EGY,1981,9.740958
Egypt,EGY,1982,9.553489
Egypt,EGY,1983,10.35934
Egypt,EGY,1984,12.201511
Egypt,EGY,1985,14.429476
Egypt,EGY,1986,16.255518
Egypt,EGY,1987,16.948929
Egypt,EGY,1988,18.405432
Egypt,EGY,1989,19.529175
Egypt,EGY,1990,19.848991
Egypt,EGY,1991,22.04536
Egypt,EGY,1992,24.073164
Egypt,EGY,1993,27.656578
Egypt,EGY,1994,27.9507
Egypt,EGY,1995,27.6997
Egypt,EGY,1996,27.125793
Egypt,EGY,1997,26.84181
Egypt,EGY,1998,26.356304
Egypt,EGY,1999,29.400879
Egypt,EGY,2000,33.859043
Egypt,EGY,2001,39.744984
Egypt,EGY,2002,41.796814
Egypt,EGY,2003,44.25173
Egypt,EGY,2004,44.73437
Egypt,EGY,2005,43.48624
Egypt,EGY,2006,47.690926
Egypt,EGY,2007,47.058975
Egypt,EGY,2008,47.25499
Egypt,EGY,2009,47.517826
Egypt,EGY,2010,48.506092
Egypt,EGY,2011,50.722797
Egypt,EGY,2012,51.675564
Egypt,EGY,2013,50.860954
Egypt,EGY,2014,48.04586
Egypt,EGY,2015,47.145157
Egypt,EGY,2016,47.904484
Egypt,EGY,2017,52.237232
Egypt,EGY,2018,55.626575
Egypt,EGY,2019,56.16815
Egypt,EGY,2020,58.952343
Egypt,EGY,2021,58.677906
Egypt,EGY,2022,54.761982
Egypt,EGY,2023,54.897034
Estonia,EST,1985,8.852682
Estonia,EST,1986,8.084601
Estonia,EST,1987,8.628444
Estonia,EST,1988,9.453421
Estonia,EST,1989,9.173293
Estonia,EST,1990,11.1417885
Estonia,EST,1991,12.225923
Estonia,EST,1992,10.26603
Estonia,EST,1993,6.122485
Estonia,EST,1994,8.667684
Estonia,EST,1995,10.897549
Estonia,EST,1996,11.317596
Estonia,EST,1997,11.163733
Estonia,EST,1998,11.811208
Estonia,EST,1999,12.463283
Estonia,EST,2000,13.873455
Estonia,EST,2001,14.283666
Estonia,EST,2002,12.02717
Estonia,EST,2003,12.59042
Estonia,EST,2004,14.051618
Estonia,EST,2005,14.427074
Estonia,EST,2006,14.759273
Estonia,EST,2007,12.66924
Estonia,EST,2008,13.205904
Estonia,EST,2009,10.399355
Estonia,EST,2010,8.943682
Estonia,EST,2011,8.022248
Estonia,EST,2012,8.631358
Estonia,EST,2013,8.331033
Estonia,EST,2014,6.830366
Estonia,EST,2015,6.6169868
Estonia,EST,2016,7.038633
Estonia,EST,2017,6.228993
Estonia,EST,2018,6.4248047
Estonia,EST,2019,7.425917
Estonia,EST,2020,7.3220806
Estonia,EST,2021,7.9203486
Estonia,EST,2022,6.367783
Estonia,EST,2023,6.663083
Europe,,1965,8.279501
Europe,,1966,8.899559
Europe,,1967,9.647569
Europe,,1968,10.3783865
Europe,,1969,11.069232
Europe,,1970,12.051324
Europe,,1971,13.3267145
Europe,,1972,14.198462
Europe,,1973,14.922092
Europe,,1974,16.116636
Europe,,1975,17.253412
Europe,,1976,18.006695
Europe,,1977,18.581415
Europe,,1978,18.85568
Europe,,1979,19.307896
Europe,,1980,19.760897
Europe,,1981,20.493195
Europe,,1982,21.324562
Europe,,1983,22.28569
Europe,,1984,23.227858
Europe,,1985,22.964985
Europe,,1986,22.987417
Europe,,1987,23.628178
Europe,,1988,24.08802
Europe,,1989,24.61282
Europe,,1990,25.835314
Europe,,1991,26.617792
Europe,,1992,26.466784
Europe,,1993,27.417025
Europe,,1994,27.2591
Europe,,1995,27.620274
Europe,,1996,29.111635
Europe,,1997,28.271675
Europe,,1998,28.833412
Europe,,1999,29.443571
Europe,,2000,29.768044
Europe,,2001,29.863104
Europe,,2002,30.21121
Europe,,2003,30.701464
Europe,,2004,31.127491
Europe,,2005,31.552814
Europe,,2006,31.550917
Europe,,2007,31.687243
Europe,,2008,31.841473
Europe,,2009,31.408253
Europe,,2010,32.53501
Europe,,2011,31.726753
Europe,,2012,31.060165
Europe,,2013,30.872303
Europe,,2014,29.81471
Europe,,2015,29.709171
Europe,,2016,30.711205
Europe,,2017,31.307169
Europe,,2018,31.552681
Europe,,2019,32.07786
Europe,,2020,32.832626
Europe,,2021,32.453964
Europe,,2022,31.421074
Europe,,2023,30.874992
Europe (EI),,1965,3.0453637
Europe (EI),,1966,3.3472571
Europe (EI),,1967,3.8968985
Europe (EI),,1968,4.734661
Europe (EI),,1969,5.695888
Europe (EI),,1970,6.7556844
Europe (EI),,1971,8.104749
Europe (EI),,1972,9.42061
Europe (EI),,1973,10.12443
Europe (EI),,1974,11.624211
Europe (EI),,1975,12.599562
Europe (EI),,1976,12.973878
Europe (EI),,1977,13.344616
Europe (EI),,1978,13.382173
Europe (EI),,1979,13.621643
Europe (EI),,1980,13.944499
Europe (EI),,1981,14.176108
Europe (EI),,1982,14.169592
Europe (EI),,1983,14.600952
Europe (EI),,1984,14.902485
Europe (EI),,1985,16.892164
Europe (EI),,1986,17.042103
Europe (EI),,1987,17.429934
Europe (EI),,1988,17.391024
Europe (EI),,1989,17.945723
Europe (EI),,1990,19.222836
Europe (EI),,1991,19.662458
Europe (EI),,1992,19.19994
Europe (EI),,1993,19.629265
Europe (EI),,1994,19.456303
Europe (EI),,1995,20.12399
Europe (EI),,1996,21.758339
Europe (EI),,1997,21.344666
Europe (EI),,1998,21.492949
Europe (EI),,1999,22.469498
Europe (EI),,2000,22.796274
Europe (EI),,2001,23.025423
Europe (EI),,2002,23.179775
Europe (EI),,2003,23.827606
Europe (EI),,2004,24.033064
Europe (EI),,2005,24.538744
Europe (EI),,2006,24.176039
Europe (EI),,2007,24.152946
Europe (EI),,2008,24.632423
Europe (EI),,2009,24.16175
Europe (EI),,2010,25.077206
Europe (EI),,2011,23.922306
Europe (EI),,2012,23.371597
Europe (EI),,2013,23.099615
Europe (EI),,2014,21.639175
Europe (EI),,2015,21.815859
Europe (EI),,2016,22.734339
Europe (EI),,2017,23.35932
Europe (EI),,2018,22.898512
Europe (EI),,2019,23.55315
Europe (EI),,2020,24.638643
Europe (EI),,2021,24.826769
Europe (EI),,2022,22.506826
Europe (EI),,2023,21.427994
European Union (27),,1965,3.8828824
European Union (27),,1966,4.262282
European Union (27),,1967,4.89795
European Union (27),,1968,5.8031425
European Union (27),,1969,6.7376466
European Union (27),,1970,7.60599
European Union (27),,1971,8.735438
European Union (27),,1972,9.809598
European Union (27),,1973,10.651917
European Union (27),,1974,12.04891
European Union (27),,1975,13.049543
European Union (27),,1976,13.4271755
European Union (27),,1977,13.770245
European Union (27),,1978,13.754538
European Union (27),,1979,13.888942
European Union (27),,1980,14.063753
European Union (27),,1981,14.259851
European Union (27),,1982,14.212322
European Union (27),,1983,14.689286
European Union (27),,1984,14.989079
European Union (27),,1985,14.955055
European Union (27),,1986,14.9587345
European Union (27),,1987,15.415687
European Union (27),,1988,15.272832
European Union (27),,1989,15.770096
European Union (27),,1990,16.701422
European Union (27),,1991,17.126493
European Union (27),,1992,16.867329
European Union (27),,1993,17.342993
European Union (27),,1994,17.184052
European Union (27),,1995,18.149418
European Union (27),,1996,19.120237
European Union (27),,1997,18.707476
European Union (27),,1998,19.047283
European Union (27),,1999,19.608635
European Union (27),,2000,19.910923
European Union (27),,2001,20.22786
European Union (27),,2002,20.492983
European Union (27),,2003,21.214142
European Union (27),,2004,21.477654
European Union (27),,2005,22.203424
European Union (27),,2006,21.993626
European Union (27),,2007,21.889061
European Union (27),,2008,22.436893
European Union (27),,2009,22.417965
European Union (27),,2010,23.149134
European Union (27),,2011,21.953331
European Union (27),,2012,21.8
European Union (27),,2013,21.512856
European Union (27),,2014,19.715794
European Union (27),,2015,20.339659
European Union (27),,2016,21.39917
European Union (27),,2017,22.058859
European Union (27),,2018,21.712667
European Union (27),,2019,22.884079
European Union (27),,2020,23.95268
European Union (27),,2021,23.733328
European Union (27),,2022,21.400911
European Union (27),,2023,20.39702
Finland,FIN,1974,2.1373756
Finland,FIN,1975,3.4816358
Finland,FIN,1976,3.8467855
Finland,FIN,1977,3.6992154
Finland,FIN,1978,3.8806472
Finland,FIN,1979,3.5770462
Finland,FIN,1980,3.3799827
Finland,FIN,1981,2.6636403
Finland,FIN,1982,2.547745
Finland,FIN,1983,2.494688
Finland,FIN,1984,2.7420783
Finland,FIN,1985,3.3161328
Finland,FIN,1986,3.9692614
Finland,FIN,1987,4.9859447
Finland,FIN,1988,5.398456
Finland,FIN,1989,7.048431
Finland,FIN,1990,7.7989435
Finland,FIN,1991,8.033066
Finland,FIN,1992,8.368845
Finland,FIN,1993,8.574157
Finland,FIN,1994,9.016382
Finland,FIN,1995,9.821493
Finland,FIN,1996,9.83929
Finland,FIN,1997,9.546018
Finland,FIN,1998,10.579817
Finland,FIN,1999,10.802208
Finland,FIN,2000,10.9743595
Finland,FIN,2001,11.654604
Finland,FIN,2002,11.514011
Finland,FIN,2003,11.900912
Finland,FIN,2004,11.514188
Finland,FIN,2005,11.587267
Finland,FIN,2006,11.545916
Finland,FIN,2007,10.717114
Finland,FIN,2008,11.365281
Finland,FIN,2009,10.952637
Finland,FIN,2010,11.123363
Finland,FIN,2011,10.322274
Finland,FIN,2012,9.382928
Finland,FIN,2013,8.69123
Finland,FIN,2014,8.051796
Finland,FIN,2015,6.9562397
Finland,FIN,2016,6.009479
Finland,FIN,2017,5.6000233
Finland,FIN,2018,6.2942476
Finland,FIN,2019,6.22002
Finland,FIN,2020,6.5991597
Finland,FIN,2021,6.460434
Finland,FIN,2022,3.505375
Finland,FIN,2023,3.5959537
France,FRA,1965,3.7149656
France,FRA,1966,3.8351343
France,FRA,1967,4.127502
France,FRA,1968,4.6898875
France,FRA,1969,4.9566865
