Entity,Code,Year,Oil (% equivalent primary energy)
Africa,,1965,47.762646
Africa,,1966,49.38456
Africa,,1967,48.71048
Africa,,1968,48.759373
Africa,,1969,48.39778
Africa,,1970,48.713306
Africa,,1971,49.760956
Africa,,1972,50.679546
Africa,,1973,50.371517
Africa,,1974,49.718487
Africa,,1975,49.212475
Africa,,1976,49.48227
Africa,,1977,49.95862
Africa,,1978,50.679153
Africa,,1979,48.979958
Africa,,1980,48.350178
Africa,,1981,46.631916
Africa,,1982,45.7851
Africa,,1983,46.29643
Africa,,1984,45.712723
Africa,,1985,45.060448
Africa,,1986,43.153847
Africa,,1987,44.104042
Africa,,1988,42.919205
Africa,,1989,44.270073
Africa,,1990,43.556477
Africa,,1991,43.833347
Africa,,1992,44.025543
Africa,,1993,44.355976
Africa,,1994,44.30055
Africa,,1995,44.04935
Africa,,1996,43.889416
Africa,,1997,44.333607
Africa,,1998,44.69045
Africa,,1999,44.946938
Africa,,2000,44.066113
Africa,,2001,43.000175
Africa,,2002,43.460815
Africa,,2003,42.719315
Africa,,2004,41.64458
Africa,,2005,43.35741
Africa,,2006,42.941643
Africa,,2007,42.953743
Africa,,2008,42.565723
Africa,,2009,43.357517
Africa,,2010,43.82481
Africa,,2011,42.77456
Africa,,2012,43.75876
Africa,,2013,44.152637
Africa,,2014,43.411846
Africa,,2015,43.65922
Africa,,2016,42.836224
Africa,,2017,42.265327
Africa,,2018,41.87171
Africa,,2019,40.909515
Africa,,2020,38.6477
Africa,,2021,38.895977
Africa,,2022,40.574783
Africa,,2023,40.69241
Africa (EI),,1965,47.762646
Africa (EI),,1966,49.38456
Africa (EI),,1967,48.710476
Africa (EI),,1968,48.759373
Africa (EI),,1969,48.39778
Africa (EI),,1970,48.71331
Africa (EI),,1971,49.760956
Africa (EI),,1972,50.679546
Africa (EI),,1973,50.371517
Africa (EI),,1974,49.718487
Africa (EI),,1975,49.212475
Africa (EI),,1976,49.48226
Africa (EI),,1977,49.958626
Africa (EI),,1978,50.679153
Africa (EI),,1979,48.979958
Africa (EI),,1980,48.350178
Africa (EI),,1981,46.631916
Africa (EI),,1982,45.785095
Africa (EI),,1983,46.29643
Africa (EI),,1984,45.712727
Africa (EI),,1985,45.060448
Africa (EI),,1986,43.153847
Africa (EI),,1987,44.104042
Africa (EI),,1988,42.9192
Africa (EI),,1989,44.270073
Africa (EI),,1990,43.55647
Africa (EI),,1991,43.833347
Africa (EI),,1992,44.025543
Africa (EI),,1993,44.355976
Africa (EI),,1994,44.30055
Africa (EI),,1995,44.04935
Africa (EI),,1996,43.889416
Africa (EI),,1997,44.333607
Africa (EI),,1998,44.69045
Africa (EI),,1999,44.946938
Africa (EI),,2000,44.06611
Africa (EI),,2001,43.000175
Africa (EI),,2002,43.460815
Africa (EI),,2003,42.719315
Africa (EI),,2004,41.644577
Africa (EI),,2005,43.35741
Africa (EI),,2006,42.94164
Africa (EI),,2007,42.953743
Africa (EI),,2008,42.565723
Africa (EI),,2009,43.357517
Africa (EI),,2010,43.824802
Africa (EI),,2011,42.77456
Africa (EI),,2012,43.758755
Africa (EI),,2013,44.152637
Africa (EI),,2014,43.411846
Africa (EI),,2015,43.65922
Africa (EI),,2016,42.83622
Africa (EI),,2017,42.265327
Africa (EI),,2018,41.87171
Africa (EI),,2019,40.909515
Africa (EI),,2020,38.6477
Africa (EI),,2021,38.89598
Africa (EI),,2022,40.574783
Africa (EI),,2023,40.69241
Algeria,DZA,1965,62.03628
Algeria,DZA,1966,67.95504
Algeria,DZA,1967,67.057594
Algeria,DZA,1968,66.460075
Algeria,DZA,1969,63.525475
Algeria,DZA,1970,66.23615
Algeria,DZA,1971,69.06137
Algeria,DZA,1972,67.464424
Algeria,DZA,1973,61.783897
Algeria,DZA,1974,62.034462
Algeria,DZA,1975,57.738884
Algeria,DZA,1976,56.901985
Algeria,DZA,1977,58.5356
Algeria,DZA,1978,48.17152
Algeria,DZA,1979,43.973698
Algeria,DZA,1980,37.372322
Algeria,DZA,1981,33.14482
Algeria,DZA,1982,30.459383
Algeria,DZA,1983,31.329472
Algeria,DZA,1984,36.12736
Algeria,DZA,1985,36.81093
Algeria,DZA,1986,35.324177
Algeria,DZA,1987,34.751614
Algeria,DZA,1988,32.4707
Algeria,DZA,1989,34.987465
Algeria,DZA,1990,35.49871
Algeria,DZA,1991,35.446823
Algeria,DZA,1992,34.754314
Algeria,DZA,1993,37.166695
Algeria,DZA,1994,35.125362
Algeria,DZA,1995,32.93756
Algeria,DZA,1996,31.756767
Algeria,DZA,1997,32.781673
Algeria,DZA,1998,32.64443
Algeria,DZA,1999,31.755775
Algeria,DZA,2000,34.383728
Algeria,DZA,2001,34.35357
Algeria,DZA,2002,36.774975
Algeria,DZA,2003,36.558636
Algeria,DZA,2004,36.808174
Algeria,DZA,2005,36.64314
Algeria,DZA,2006,36.877193
Algeria,DZA,2007,39.13274
Algeria,DZA,2008,40.116425
Algeria,DZA,2009,40.1316
Algeria,DZA,2010,41.369938
Algeria,DZA,2011,41.384827
Algeria,DZA,2012,40.26129
Algeria,DZA,2013,39.773857
Algeria,DZA,2014,37.89619
Algeria,DZA,2015,38.241547
Algeria,DZA,2016,37.20671
Algeria,DZA,2017,36.151657
Algeria,DZA,2018,34.0172
Algeria,DZA,2019,34.125683
Algeria,DZA,2020,32.659237
Algeria,DZA,2021,31.259912
Algeria,DZA,2022,30.89841
Algeria,DZA,2023,33.78727
Argentina,ARG,1965,83.77254
Argentina,ARG,1966,83.69618
Argentina,ARG,1967,83.297455
Argentina,ARG,1968,82.25073
Argentina,ARG,1969,82.59657
Argentina,ARG,1970,78.76835
Argentina,ARG,1971,79.12147
Argentina,ARG,1972,77.793594
Argentina,ARG,1973,74.96351
Argentina,ARG,1974,72.06886
Argentina,ARG,1975,69.75861
Argentina,ARG,1976,68.66
Argentina,ARG,1977,69.238174
Argentina,ARG,1978,67.24522
Argentina,ARG,1979,67.37714
Argentina,ARG,1980,62.925
Argentina,ARG,1981,60.818336
Argentina,ARG,1982,56.808376
Argentina,ARG,1983,55.23507
Argentina,ARG,1984,52.41748
Argentina,ARG,1985,49.314266
Argentina,ARG,1986,49.07708
Argentina,ARG,1987,50.12433
Argentina,ARG,1988,49.62857
Argentina,ARG,1989,47.243614
Argentina,ARG,1990,44.827156
Argentina,ARG,1991,46.08896
Argentina,ARG,1992,45.18186
Argentina,ARG,1993,42.880203
Argentina,ARG,1994,42.955345
Argentina,ARG,1995,41.31305
Argentina,ARG,1996,39.53937
Argentina,ARG,1997,41.413708
Argentina,ARG,1998,41.149788
Argentina,ARG,1999,41.24707
Argentina,ARG,2000,37.91452
Argentina,ARG,2001,35.947224
Argentina,ARG,2002,35.581074
Argentina,ARG,2003,33.85608
Argentina,ARG,2004,34.194485
Argentina,ARG,2005,33.733334
Argentina,ARG,2006,33.872433
Argentina,ARG,2007,36.11279
Argentina,ARG,2008,36.04692
Argentina,ARG,2009,35.42804
Argentina,ARG,2010,37.041534
Argentina,ARG,2011,37.390297
Argentina,ARG,2012,38.201653
Argentina,ARG,2013,38.983143
Argentina,ARG,2014,38.77253
Argentina,ARG,2015,38.900036
Argentina,ARG,2016,37.877453
Argentina,ARG,2017,37.470093
Argentina,ARG,2018,36.026535
Argentina,ARG,2019,34.704216
Argentina,ARG,2020,33.132404
Argentina,ARG,2021,36.609753
Argentina,ARG,2022,40.0052
Argentina,ARG,2023,38.385735
Asia,,1965,41.8768
Asia,,1966,43.852375
Asia,,1967,47.609386
Asia,,1968,49.58406
Asia,,1969,50.709515
Asia,,1970,51.65238
Asia,,1971,51.98294
Asia,,1972,53.27179
Asia,,1973,55.608715
Asia,,1974,54.04464
Asia,,1975,52.348484
Asia,,1976,53.405075
Asia,,1977,53.109596
Asia,,1978,52.481567
Asia,,1979,51.226322
Asia,,1980,48.18345
Asia,,1981,46.988537
Asia,,1982,45.875107
Asia,,1983,45.310745
Asia,,1984,43.38972
Asia,,1985,40.931137
Asia,,1986,40.161457
Asia,,1987,39.583893
Asia,,1988,39.599213
Asia,,1989,39.49591
Asia,,1990,40.06073
Asia,,1991,39.984543
Asia,,1992,40.490303
Asia,,1993,40.420082
Asia,,1994,40.431072
Asia,,1995,40.710262
Asia,,1996,40.685932
Asia,,1997,41.426914
Asia,,1998,40.562706
Asia,,1999,40.48627
Asia,,2000,40.451984
Asia,,2001,39.491722
Asia,,2002,38.577404
Asia,,2003,37.218494
Asia,,2004,36.070038
Asia,,2005,34.111168
Asia,,2006,33.134262
Asia,,2007,32.126797
Asia,,2008,31.469355
Asia,,2009,30.948666
Asia,,2010,30.767673
Asia,,2011,30.058844
Asia,,2012,30.3147
Asia,,2013,30.109383
Asia,,2014,29.766464
Asia,,2015,30.292097
Asia,,2016,30.982292
Asia,,2017,30.648619
Asia,,2018,30.089584
Asia,,2019,29.4711
Asia,,2020,27.977789
Asia,,2021,27.520916
Asia,,2022,27.70285
Asia,,2023,27.837399
Asia Pacific (EI),,1965,37.100376
Asia Pacific (EI),,1966,39.556267
Asia Pacific (EI),,1967,43.473774
Asia Pacific (EI),,1968,45.840576
Asia Pacific (EI),,1969,47.363148
Asia Pacific (EI),,1970,48.666462
Asia Pacific (EI),,1971,48.991127
Asia Pacific (EI),,1972,50.276714
Asia Pacific (EI),,1973,52.63766
Asia Pacific (EI),,1974,50.922424
Asia Pacific (EI),,1975,49.472286
Asia Pacific (EI),,1976,50.266373
Asia Pacific (EI),,1977,49.71584
Asia Pacific (EI),,1978,49.073418
Asia Pacific (EI),,1979,47.750797
Asia Pacific (EI),,1980,44.597008
Asia Pacific (EI),,1981,42.97986
Asia Pacific (EI),,1982,41.554073
Asia Pacific (EI),,1983,40.44129
Asia Pacific (EI),,1984,38.47618
Asia Pacific (EI),,1985,36.644302
Asia Pacific (EI),,1986,36.356045
Asia Pacific (EI),,1987,35.896008
Asia Pacific (EI),,1988,36.212032
Asia Pacific (EI),,1989,36.343407
Asia Pacific (EI),,1990,36.82795
Asia Pacific (EI),,1991,36.879486
Asia Pacific (EI),,1992,37.65207
Asia Pacific (EI),,1993,37.34012
Asia Pacific (EI),,1994,37.410007
Asia Pacific (EI),,1995,37.980938
Asia Pacific (EI),,1996,38.140247
Asia Pacific (EI),,1997,38.81545
Asia Pacific (EI),,1998,38.05675
Asia Pacific (EI),,1999,38.26195
Asia Pacific (EI),,2000,38.036648
Asia Pacific (EI),,2001,37.097355
Asia Pacific (EI),,2002,36.238827
Asia Pacific (EI),,2003,34.869873
Asia Pacific (EI),,2004,33.675808
Asia Pacific (EI),,2005,31.519833
Asia Pacific (EI),,2006,30.421242
Asia Pacific (EI),,2007,29.560608
Asia Pacific (EI),,2008,28.659939
Asia Pacific (EI),,2009,28.2024
Asia Pacific (EI),,2010,28.248283
Asia Pacific (EI),,2011,27.57402
Asia Pacific (EI),,2012,27.869314
Asia Pacific (EI),,2013,27.520206
Asia Pacific (EI),,2014,27.204933
Asia Pacific (EI),,2015,27.95559
Asia Pacific (EI),,2016,28.73344
Asia Pacific (EI),,2017,28.506493
Asia Pacific (EI),,2018,28.006628
Asia Pacific (EI),,2019,27.580631
Asia Pacific (EI),,2020,26.180443
Asia Pacific (EI),,2021,25.52715
Asia Pacific (EI),,2022,25.54247
Asia Pacific (EI),,2023,25.739658
Australia,AUS,1965,46.979366
Australia,AUS,1966,47.981804
Australia,AUS,1967,49.543694
Australia,AUS,1968,50.88463
Australia,AUS,1969,50.236206
Australia,AUS,1970,50.9024
Australia,AUS,1971,51.025497
Australia,AUS,1972,49.678303
Australia,AUS,1973,49.583927
Australia,AUS,1974,49.40787
Australia,AUS,1975,48.087364
Australia,AUS,1976,47.50061
Australia,AUS,1977,47.406578
Australia,AUS,1978,46.95968
Australia,AUS,1979,45.871716
Australia,AUS,1980,43.561615
Australia,AUS,1981,42.250046
Australia,AUS,1982,41.986233
Australia,AUS,1983,40.48567
Australia,AUS,1984,40.157475
Australia,AUS,1985,39.21976
Australia,AUS,1986,37.8835
Australia,AUS,1987,37.6546
Australia,AUS,1988,37.687893
Australia,AUS,1989,37.30606
Australia,AUS,1990,37.381046
Australia,AUS,1991,36.52076
Australia,AUS,1992,36.66272
Australia,AUS,1993,37.108128
Australia,AUS,1994,36.930744
Australia,AUS,1995,37.059505
Australia,AUS,1996,36.9499
Australia,AUS,1997,36.643578
Australia,AUS,1998,35.78266
Australia,AUS,1999,35.16051
Australia,AUS,2000,34.93417
Australia,AUS,2001,34.74916
Australia,AUS,2002,34.430893
Australia,AUS,2003,33.821194
Australia,AUS,2004,33.557457
Australia,AUS,2005,33.942055
Australia,AUS,2006,33.561943
Australia,AUS,2007,33.61316
Australia,AUS,2008,33.472652
Australia,AUS,2009,33.396877
Australia,AUS,2010,34.41765
Australia,AUS,2011,35.09942
Australia,AUS,2012,36.54803
Australia,AUS,2013,37.158794
Australia,AUS,2014,36.734352
Australia,AUS,2015,35.615288
Australia,AUS,2016,35.571636
Australia,AUS,2017,37.414993
Australia,AUS,2018,37.516266
Australia,AUS,2019,35.942844
Australia,AUS,2020,32.926968
Australia,AUS,2021,33.698826
Australia,AUS,2022,34.229366
Australia,AUS,2023,35.974262
Austria,AUT,1965,34.458084
Austria,AUT,1966,36.19757
Austria,AUT,1967,38.20462
Austria,AUT,1968,41.29267
Austria,AUT,1969,43.809998
Austria,AUT,1970,42.118423
Austria,AUT,1971,47.25979
Austria,AUT,1972,49.31634
Austria,AUT,1973,49.70614
Austria,AUT,1974,44.25598
Austria,AUT,1975,45.028694
Austria,AUT,1976,47.237644
Austria,AUT,1977,45.126053
Austria,AUT,1978,46.539917
Austria,AUT,1979,45.748264
Austria,AUT,1980,44.84238
Austria,AUT,1981,41.933372
Austria,AUT,1982,41.119118
Austria,AUT,1983,39.960636
Austria,AUT,1984,39.264126
Austria,AUT,1985,37.043648
Austria,AUT,1986,38.93958
Austria,AUT,1987,37.979977
Austria,AUT,1988,38.27582
Austria,AUT,1989,37.532402
Austria,AUT,1990,38.172817
Austria,AUT,1991,39.173817
Austria,AUT,1992,38.904255
Austria,AUT,1993,38.810764
Austria,AUT,1994,38.564697
Austria,AUT,1995,36.888214
Austria,AUT,1996,39.35556
Austria,AUT,1997,38.67471
Austria,AUT,1998,39.896942
Austria,AUT,1999,37.57344
Austria,AUT,2000,36.87074
Austria,AUT,2001,38.155777
Austria,AUT,2002,38.80654
Austria,AUT,2003,41.11567
Austria,AUT,2004,40.27955
Austria,AUT,2005,39.582977
Austria,AUT,2006,39.88812
Austria,AUT,2007,38.861332
Austria,AUT,2008,37.380676
Austria,AUT,2009,36.499466
Austria,AUT,2010,36.54957
Austria,AUT,2011,36.64569
Austria,AUT,2012,34.348824
Austria,AUT,2013,35.450397
Austria,AUT,2014,35.807816
Austria,AUT,2015,36.037193
Austria,AUT,2016,35.67791
Austria,AUT,2017,35.06699
Austria,AUT,2018,36.46232
Austria,AUT,2019,35.79795
Austria,AUT,2020,33.245373
Austria,AUT,2021,34.53284
Austria,AUT,2022,35.55663
Austria,AUT,2023,35.089485
Azerbaijan,AZE,1985,41.364265
Azerbaijan,AZE,1986,40.27038
Azerbaijan,AZE,1987,39.109386
Azerbaijan,AZE,1988,40.025093
Azerbaijan,AZE,1989,38.272552
Azerbaijan,AZE,1990,38.531704
Azerbaijan,AZE,1991,38.666126
Azerbaijan,AZE,1992,43.993557
Azerbaijan,AZE,1993,50.5728
Azerbaijan,AZE,1994,50.425297
Azerbaijan,AZE,1995,48.352425
Azerbaijan,AZE,1996,52.961624
Azerbaijan,AZE,1997,52.635944
Azerbaijan,AZE,1998,55.172646
Azerbaijan,AZE,1999,53.220154
Azerbaijan,AZE,2000,56.56009
Azerbaijan,AZE,2001,37.408684
Azerbaijan,AZE,2002,34.789093
Azerbaijan,AZE,2003,37.425835
Azerbaijan,AZE,2004,35.46058
Azerbaijan,AZE,2005,38.239937
Azerbaijan,AZE,2006,34.805305
Azerbaijan,AZE,2007,37.385414
Azerbaijan,AZE,2008,29.331413
Azerbaijan,AZE,2009,29.075256
Azerbaijan,AZE,2010,28.997227
Azerbaijan,AZE,2011,33.60118
Azerbaijan,AZE,2012,34.17209
Azerbaijan,AZE,2013,36.128895
Azerbaijan,AZE,2014,34.889168
Azerbaijan,AZE,2015,32.359077
Azerbaijan,AZE,2016,32.42969
Azerbaijan,AZE,2017,33.361946
Azerbaijan,AZE,2018,35.61452
Azerbaijan,AZE,2019,33.976303
Azerbaijan,AZE,2020,31.228933
Azerbaijan,AZE,2021,33.074875
Azerbaijan,AZE,2022,32.935814
Azerbaijan,AZE,2023,31.311161
Bangladesh,BGD,1971,60.679977
Bangladesh,BGD,1972,65.297066
Bangladesh,BGD,1973,57.535725
Bangladesh,BGD,1974,56.200016
Bangladesh,BGD,1975,63.905697
Bangladesh,BGD,1976,59.249054
Bangladesh,BGD,1977,57.090515
Bangladesh,BGD,1978,57.209015
Bangladesh,BGD,1979,57.433784
Bangladesh,BGD,1980,55.51306
Bangladesh,BGD,1981,53.998653
Bangladesh,BGD,1982,48.27921
Bangladesh,BGD,1983,43.661137
Bangladesh,BGD,1984,40.70218
Bangladesh,BGD,1985,40.88893
Bangladesh,BGD,1986,40.49652
Bangladesh,BGD,1987,36.12253
Bangladesh,BGD,1988,32.495266
Bangladesh,BGD,1989,32.955833
Bangladesh,BGD,1990,30.096
Bangladesh,BGD,1991,28.942493
Bangladesh,BGD,1992,29.602497
Bangladesh,BGD,1993,30.162043
Bangladesh,BGD,1994,29.61386
Bangladesh,BGD,1995,32.540318
Bangladesh,BGD,1996,31.734137
Bangladesh,BGD,1997,34.673557
Bangladesh,BGD,1998,35.88408
Bangladesh,BGD,1999,31.644472
Bangladesh,BGD,2000,29.009312
Bangladesh,BGD,2001,30.31573
Bangladesh,BGD,2002,27.480667
Bangladesh,BGD,2003,26.61581
Bangladesh,BGD,2004,26.07797
Bangladesh,BGD,2005,24.717701
Bangladesh,BGD,2006,22.976387
Bangladesh,BGD,2007,21.606009
Bangladesh,BGD,2008,20.376549
Bangladesh,BGD,2009,17.502356
Bangladesh,BGD,2010,18.97669
Bangladesh,BGD,2011,22.105078
Bangladesh,BGD,2012,23.175549
Bangladesh,BGD,2013,22.72378
Bangladesh,BGD,2014,24.076662
Bangladesh,BGD,2015,24.072763
Bangladesh,BGD,2016,24.857986
Bangladesh,BGD,2017,26.872688
Bangladesh,BGD,2018,28.868813
Bangladesh,BGD,2019,25.260561
Bangladesh,BGD,2020,22.46281
Bangladesh,BGD,2021,28.548548
Bangladesh,BGD,2022,33.09079
Bangladesh,BGD,2023,28.282612
Belarus,BLR,1985,72.62466
Belarus,BLR,1986,75.15881
Belarus,BLR,1987,73.27381
Belarus,BLR,1988,69.97615
Belarus,BLR,1989,67.74931
Belarus,BLR,1990,66.93059
Belarus,BLR,1991,65.82641
Belarus,BLR,1992,56.151245
Belarus,BLR,1993,51.743317
Belarus,BLR,1994,50.568176
Belarus,BLR,1995,49.58663
Belarus,BLR,1996,47.551846
Belarus,BLR,1997,41.153805
Belarus,BLR,1998,39.753494
Belarus,BLR,1999,37.383144
Belarus,BLR,2000,35.8477
Belarus,BLR,2001,35.67773
Belarus,BLR,2002,36.309902
Belarus,BLR,2003,37.04043
Belarus,BLR,2004,32.405262
Belarus,BLR,2005,30.268133
Belarus,BLR,2006,33.40174
Belarus,BLR,2007,31.142286
Belarus,BLR,2008,30.59703
Belarus,BLR,2009,37.32979
Belarus,BLR,2010,29.59617
Belarus,BLR,2011,32.810177
Belarus,BLR,2012,37.228218
Belarus,BLR,2013,30.866314
Belarus,BLR,2014,31.561916
Belarus,BLR,2015,29.369133
Belarus,BLR,2016,30.903378
Belarus,BLR,2017,30.175825
Belarus,BLR,2018,31.723898
Belarus,BLR,2019,32.16657
Belarus,BLR,2020,33.3665
Belarus,BLR,2021,29.545433
Belarus,BLR,2022,28.36262
Belarus,BLR,2023,28.531588
Belgium,BEL,1965,45.63961
Belgium,BEL,1966,48.323734
Belgium,BEL,1967,50.76719
Belgium,BEL,1968,52.890034
Belgium,BEL,1969,55.603165
Belgium,BEL,1970,57.416748
Belgium,BEL,1971,59.982204
Belgium,BEL,1972,61.036503
Belgium,BEL,1973,63.233006
Belgium,BEL,1974,57.678658
Belgium,BEL,1975,58.20049
Belgium,BEL,1976,57.222397
Belgium,BEL,1977,56.1766
Belgium,BEL,1978,57.428627
Belgium,BEL,1979,55.471783
Belgium,BEL,1980,53.554016
Belgium,BEL,1981,51.62222
Belgium,BEL,1982,51.10412
Belgium,BEL,1983,47.849743
Belgium,BEL,1984,44.29959
Belgium,BEL,1985,43.07357
Belgium,BEL,1986,47.16627
Belgium,BEL,1987,46.11332
Belgium,BEL,1988,46.632534
Belgium,BEL,1989,45.462326
Belgium,BEL,1990,44.916626
Belgium,BEL,1991,46.55096
Belgium,BEL,1992,47.586758
Belgium,BEL,1993,47.578285
Belgium,BEL,1994,49.17298
Belgium,BEL,1995,48.39403
Belgium,BEL,1996,49.343452
Belgium,BEL,1997,50.041546
Belgium,BEL,1998,49.761993
Belgium,BEL,1999,48.458103
Belgium,BEL,2000,48.36697
Belgium,BEL,2001,49.539528
Belgium,BEL,2002,49.976295
Belgium,BEL,2003,50.862568
Belgium,BEL,2004,51.2832
Belgium,BEL,2005,51.577473
Belgium,BEL,2006,51.26902
Belgium,BEL,2007,51.426994
Belgium,BEL,2008,53.09054
Belgium,BEL,2009,50.418724
Belgium,BEL,2010,49.035267
Belgium,BEL,2011,49.120132
Belgium,BEL,2012,49.28739
Belgium,BEL,2013,49.270058
Belgium,BEL,2014,52.070354
Belgium,BEL,2015,52.941227
Belgium,BEL,2016,49.751682
Belgium,BEL,2017,49.92247
Belgium,BEL,2018,53.64805
Belgium,BEL,2019,48.59691
Belgium,BEL,2020,46.261723
Belgium,BEL,2021,46.18597
Belgium,BEL,2022,47.770958
Belgium,BEL,2023,49.07744
Brazil,BRA,1965,64.89605
Brazil,BRA,1966,64.862946
Brazil,BRA,1967,64.60117
Brazil,BRA,1968,67.950676
Brazil,BRA,1969,68.31507
Brazil,BRA,1970,66.45191
Brazil,BRA,1971,67.7253
Brazil,BRA,1972,67.37433
Brazil,BRA,1973,69.29392
Brazil,BRA,1974,68.94087
Brazil,BRA,1975,67.327736
Brazil,BRA,1976,66.241165
Brazil,BRA,1977,63.269234
Brazil,BRA,1978,62.65491
Brazil,BRA,1979,61.124207
Brazil,BRA,1980,57.92175
Brazil,BRA,1981,56.926125
Brazil,BRA,1982,55.131172
Brazil,BRA,1983,50.86138
Brazil,BRA,1984,47.67289
Brazil,BRA,1985,45.815983
Brazil,BRA,1986,46.95672
Brazil,BRA,1987,46.84989
Brazil,BRA,1988,45.51863
Brazil,BRA,1989,45.36359
Brazil,BRA,1990,45.92708
Brazil,BRA,1991,44.539577
Brazil,BRA,1992,44.124245
Brazil,BRA,1993,43.952637
Brazil,BRA,1994,44.560436
Brazil,BRA,1995,44.958096
Brazil,BRA,1996,45.497597
Brazil,BRA,1997,46.61306
Brazil,BRA,1998,46.763393
Brazil,BRA,1999,46.319458
Brazil,BRA,2000,46.296303
Brazil,BRA,2001,47.856968
Brazil,BRA,2002,45.865723
Brazil,BRA,2003,43.77399
Brazil,BRA,2004,43.15174
Brazil,BRA,2005,42.760372
Brazil,BRA,2006,42.55997
Brazil,BRA,2007,41.99229
Brazil,BRA,2008,41.90794
Brazil,BRA,2009,41.75998
Brazil,BRA,2010,40.987953
Brazil,BRA,2011,41.017075
Brazil,BRA,2012,42.211544
Brazil,BRA,2013,42.343933
Brazil,BRA,2014,42.91286
Brazil,BRA,2015,40.846737
Brazil,BRA,2016,39.633614
Brazil,BRA,2017,39.68291
Brazil,BRA,2018,37.607403
Brazil,BRA,2019,36.841576
Brazil,BRA,2020,36.199738
Brazil,BRA,2021,37.18187
Brazil,BRA,2022,37.26219
Brazil,BRA,2023,36.820137
Bulgaria,BGR,1965,36.452145
Bulgaria,BGR,1966,38.79278
Bulgaria,BGR,1967,41.999588
Bulgaria,BGR,1968,44.530476
Bulgaria,BGR,1969,49.056763
Bulgaria,BGR,1970,50.64961
Bulgaria,BGR,1971,53.500336
Bulgaria,BGR,1972,54.068077
Bulgaria,BGR,1973,54.870285
Bulgaria,BGR,1974,55.404198
Bulgaria,BGR,1975,53.130085
Bulgaria,BGR,1976,52.129692
Bulgaria,BGR,1977,51.426212
Bulgaria,BGR,1978,51.13717
Bulgaria,BGR,1979,50.7645
Bulgaria,BGR,1980,49.11443
Bulgaria,BGR,1981,44.432198
Bulgaria,BGR,1982,42.029213
Bulgaria,BGR,1983,40.31485
Bulgaria,BGR,1984,38.939293
Bulgaria,BGR,1985,36.256176
Bulgaria,BGR,1986,37.466267
Bulgaria,BGR,1987,35.724472
Bulgaria,BGR,1988,37.064762
Bulgaria,BGR,1989,36.47305
Bulgaria,BGR,1990,36.651577
Bulgaria,BGR,1991,30.236494
Bulgaria,BGR,1992,28.845474
Bulgaria,BGR,1993,29.443333
Bulgaria,BGR,1994,28.926628
Bulgaria,BGR,1995,27.620998
Bulgaria,BGR,1996,25.505505
Bulgaria,BGR,1997,21.20157
Bulgaria,BGR,1998,23.41136
Bulgaria,BGR,1999,24.751295
Bulgaria,BGR,2000,23.34886
Bulgaria,BGR,2001,23.390656
Bulgaria,BGR,2002,24.237907
Bulgaria,BGR,2003,24.728382
Bulgaria,BGR,2004,24.768774
Bulgaria,BGR,2005,25.134933
Bulgaria,BGR,2006,24.937618
Bulgaria,BGR,2007,25.311651
Bulgaria,BGR,2008,25.134924
Bulgaria,BGR,2009,26.13725
Bulgaria,BGR,2010,22.646996
Bulgaria,BGR,2011,20.361319
Bulgaria,BGR,2012,22.28999
Bulgaria,BGR,2013,22.318577
Bulgaria,BGR,2014,22.553381
Bulgaria,BGR,2015,23.72316
Bulgaria,BGR,2016,25.43681
Bulgaria,BGR,2017,26.088003
Bulgaria,BGR,2018,25.892076
Bulgaria,BGR,2019,28.086407
Bulgaria,BGR,2020,27.323631
Bulgaria,BGR,2021,25.272215
Bulgaria,BGR,2022,26.121092
Bulgaria,BGR,2023,29.710522
CIS (EI),,1965,28.840328
CIS (EI),,1966,29.040028
CIS (EI),,1967,30.106678
CIS (EI),,1968,30.935738
CIS (EI),,1969,31.441805
CIS (EI),,1970,32.96787
CIS (EI),,1971,33.31586
CIS (EI),,1972,34.385254
CIS (EI),,1973,35.165436
CIS (EI),,1974,36.606125
CIS (EI),,1975,36.568756
CIS (EI),,1976,36.166885
CIS (EI),,1977,35.999855
CIS (EI),,1978,36.616787
CIS (EI),,1979,36.26601
CIS (EI),,1980,37.182877
CIS (EI),,1981,36.724545
CIS (EI),,1982,35.570942
CIS (EI),,1983,34.327595
CIS (EI),,1984,33.082237
CIS (EI),,1985,32.68908
CIS (EI),,1986,32.37487
CIS (EI),,1987,31.510406
CIS (EI),,1988,30.685139
CIS (EI),,1989,30.883276
CIS (EI),,1990,31.448227
CIS (EI),,1991,30.898493
CIS (EI),,1992,29.993767
CIS (EI),,1993,26.74253
CIS (EI),,1994,25.404245
CIS (EI),,1995,23.825792
CIS (EI),,1996,21.655796
CIS (EI),,1997,22.673302
CIS (EI),,1998,21.69175
CIS (EI),,1999,21.354538
CIS (EI),,2000,21.220165
CIS (EI),,2001,20.842827
CIS (EI),,2002,20.422405
CIS (EI),,2003,20.656132
CIS (EI),,2004,20.313826
CIS (EI),,2005,20.235054
CIS (EI),,2006,20.57607
CIS (EI),,2007,20.244102
CIS (EI),,2008,20.785341
CIS (EI),,2009,20.604816
CIS (EI),,2010,20.35521
CIS (EI),,2011,21.163073
CIS (EI),,2012,22.012098
CIS (EI),,2013,22.069244
CIS (EI),,2014,22.867172
CIS (EI),,2015,22.41465
CIS (EI),,2016,22.628977
CIS (EI),,2017,22.114117
